max_id,微博id,评论页码,评论id,评论时间,评论点赞数,评论者IP归属地,评论者姓名,评论者id,评论者性别,评论者关注数,评论者粉丝数,评论内容,评论者状态数,评论者粉籍,评论者粉丝属性
189730091691501,5063833880365228,8,5064055675683510,2024-08-05 17:00:21,64,来自江苏,纯文学叻_,7859365530,女,558,1417,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,7340,,线条小狗普通款
189730091691501,5063833880365228,8,5064054631039964,2024-08-05 16:56:11,113,来自江苏,北梦未归,6606228610,女,396,224,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,5444,,
189730091691501,5063833880365228,8,5064043566204114,2024-08-05 16:12:14,61,来自新疆,锦予卡住叻,7392953796,女,410,184,@陈丽君_点绛唇 你就是这么教你粉丝的？,5852,,
189730091691501,5063833880365228,8,5064100336373659,2024-08-05 19:57:49,115,来自江苏,-玲珑少年已楚楚-,5583510160,女,473,149,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,14045,,帕恰狗普通款
189730091691501,5063833880365228,8,5063838343365114,2024-08-05 02:36:45,140,来自浙江,摆烂糊涂鬼,7815757625,女,64,27,陈！丽！君！把你的手机收起来睡觉去！你没有错！！！,98,loyal_fans,铁粉专属
189730091691501,5063833880365228,8,5064055280111764,2024-08-05 16:58:47,49,来自广西,星星是小太阳啊,1873043914,女,272,41,#陈丽君 偷歌# //@一杯反深代词味水果茶:陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,1556,,
189730091691501,5063833880365228,8,5064044236769209,2024-08-05 16:14:54,55,来自河北,樱桃_可可仔,7388262146,女,269,47,总结事件脉络:【陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉圈至今还拒不认账，人身攻击并造谣原唱，实乃越剧里饭圈毒瘤】歪门邪道注定走不远的哦@陈丽君_点绛唇,12135,,萌二
189730091691501,5063833880365228,8,5064054938802051,2024-08-05 16:57:26,80,来自江苏,纯文学叻_,7859365530,女,558,1417,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,7340,,线条小狗普通款
189730091691501,5063833880365228,8,5064069347803472,2024-08-05 17:54:40,130,来自上海,东南西北客_,6294776271,女,1162,176,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,6008,,圣诞节
189730091691501,5063833880365228,8,5064069438769018,2024-08-05 17:55:03,289,来自山西,叙叙叙平生志_反深代词神专也,6630489206,女,229,102,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂,1042,,
189730091691501,5063833880365228,8,5063834781615354,2024-08-05 02:22:36,242,来自湖北,菜林卷_DJC,6452312771,女,41,13,乖宝，你没有错！不用什么都自己扛！！星辰已经成长了！也可以保护你了！哪怕就一次，你就站在我们身后吧！,320,loyal_fans,铁粉专属
189730091691501,5063833880365228,8,5064069667356944,2024-08-05 17:55:56,177,来自四川,一杯反深代词味水果茶,7811629842,女,202,101,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,7556,,
189730091691501,5063833880365228,8,5064054366804462,2024-08-05 16:55:09,249,来自广东,照秋_反深代词神专,7521008698,男,342,1.3万,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,9561,,摸鱼时间
159768399146804,5063833880365228,9,5064073083357619,2024-08-05 18:09:32,67,来自山东,温柔·有牙齿,7493303375,女,486,8148,评价一下,21855,,默认
159768399146804,5063833880365228,9,5063843296576598,2024-08-05 02:56:26,53,来自四川,心悦君兮君不知0509,5446813002,女,819,109,无妄之灾啊无妄之灾你一个好几年前素人时期的翻唱视频，又是从《奔跑吧少年》节目组里正儿八经剪辑过来的，你又没错道什么歉呢孩子？？？心疼死我了,153,loyal_fans,铁粉专属
159768399146804,5063833880365228,9,5064069784012707,2024-08-05 17:56:25,87,来自江苏,蓬松de小麦粉,7743683091,女,432,208,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击,15587,,
159768399146804,5063833880365228,9,5064054748743492,2024-08-05 16:56:40,74,来自上海,抓颗流星送给你-,6398359188,女,578,10,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,346,,
159768399146804,5063833880365228,9,5064100193239635,2024-08-05 19:57:14,62,来自辽宁,幸运星球钉子户,2181486874,女,488,322,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,4108,,
159768399146804,5063833880365228,9,5064084590168596,2024-08-05 18:55:15,61,来自广东,照秋_反深代词神专,7521008698,男,342,1.3万,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,9561,,摸鱼时间
159768399146804,5063833880365228,9,5064054814802477,2024-08-05 16:56:56,74,来自四川,哈尔的移动充电宝Li,7420326198,女,530,183,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,5999,,
159768399146804,5063833880365228,9,5064054481619413,2024-08-05 16:55:37,125,来自江苏,北梦未归,6606228610,女,396,224,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,5444,,
159768399146804,5063833880365228,9,5064055070657295,2024-08-05 16:57:57,79,来自辽宁,-月亮碎碎火-,6166327604,女,356,1140,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂@陈丽君_点绛唇,46014,,默认
159768399146804,5063833880365228,9,5064055243409461,2024-08-05 16:58:38,70,来自四川,哈尔的移动充电宝Li,7420326198,女,530,183, 这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,5999,,
159768399146804,5063833880365228,9,5064054853602665,2024-08-05 16:57:05,73,来自湖南,橘c叻_,6965630620,女,116,13,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。@陈丽君_点绛唇,190,,
159768399146804,5063833880365228,9,5064044057203522,2024-08-05 16:14:11,55,来自山东,昆仑山上星星参北斗,6332354273,女,877,335,陈女士营销宣传将《光亮》里出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,6698,,
159768399146804,5063833880365228,9,5063838762010134,2024-08-05 02:38:25,60,来自辽宁,mylove淼淼,7571654633,女,188,29,大君君！向前走！不要看质疑的声音，那是因为嫉妒羡慕你。你超级棒！！！你的光环是你一步一步走出来的！加油！你的福气在后头呢！但一定要注意身体哦！@陈丽君_点绛唇,158,loyal_fans,铁粉专属
159768399146804,5063833880365228,9,5064069445061920,2024-08-05 17:55:04,171,来自辽宁,小狗诗集,5947233240,女,569,1314,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,11893,,快乐修勾n
159768399146804,5063833880365228,9,5064054790686253,2024-08-05 16:56:50,75,来自河南,小甜米香香香,5746840316,男,82,5,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,1075,,
159768399146804,5063833880365228,9,5064055830614331,2024-08-05 17:00:58,56,来自湖北,月初叻_,7851796121,女,759,1523,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,5934,,默认
159768399146804,5063833880365228,9,5063835696497126,2024-08-05 02:26:14,306,来自江苏,专属游乐园,6260103884,女,48,36,跟我大声喊，陈丽君，大气！有格局！。啧啧啧,119,loyal_fans,铁粉专属
159768399146804,5063833880365228,9,5064069775624261,2024-08-05 17:56:23,92,来自贵州,月亮不睡我也睡_,6603450171,女,559,191,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,8854,,轻橙渐变
159768399146804,5063833880365228,9,5064020145735825,2024-08-05 14:39:10,147,来自浙江,芝士奶盖冰面包,7489935536,女,46,20,从来没这么喜欢过一个人，你真的很好,392,loyal_fans,金粉专属
159768399146804,5063833880365228,9,5064043100377141,2024-08-05 16:10:23,86,来自山西,偷喝银河,6341999061,女,500,4041,总结事件脉络:【陈丽君营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉圈至今还拒不认账，人身攻击并造谣原唱，实乃越剧里饭圈毒瘤】请假唱咖不要营销传统文化,10308,,小鲸鱼
150285114841827,5063833880365228,10,5064041313075921,2024-08-05 16:03:17,152,来自江苏,北梦未归,6606228610,女,396,224,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,5444,,
150285114841827,5063833880365228,10,5064272541386310,2024-08-06 07:22:06,37,来自浙江,芝士奶盖冰面包,7489935536,女,47,21,小宝心肠好，有些人心是黑的，迟早孽力回馈,393,loyal_fans,金粉专属
150285114841827,5063833880365228,10,5064100199533424,2024-08-05 19:57:17,101,来自英国,卡布叻_宁萌,7009736795,女,162,43,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,1103,,
150285114841827,5063833880365228,10,5064054559217562,2024-08-05 16:55:55,131,来自江苏,奎夸_三巡有票版,7392963640,女,437,675,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂,10741,,小鲸鱼
150285114841827,5063833880365228,10,5064055091367663,2024-08-05 16:58:02,69,来自吉林,越见春和Deli,5354790101,女,222,37,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,632,,
150285114841827,5063833880365228,10,5064069577179623,2024-08-05 17:55:35,108,来自四川,羊村守门员,7505989201,女,54,4,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,449,,默认
150285114841827,5063833880365228,10,5063834346193188,2024-08-05 02:20:52,157,来自湖南,里予与君_,5620322873,女,17,136,姐姐晚安 早点休息 不是你的问题 么么,290,loyal_fans,金粉专属
150285114841827,5063833880365228,10,5064054337439853,2024-08-05 16:55:02,169,来自浙江,芝柿饱饱,6335218446,女,183,130,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。@陈丽君_点绛唇,6587,,垂耳粉兔
150285114841827,5063833880365228,10,5064069385817276,2024-08-05 17:54:50,43,来自河北,Rain19988,5390407818,男,46,159,✨✨✨💛💛✨✨✨💛💛✨✨✨            ✨✨💛💛💛💛🌟💛💛💛💛✨✨           ✨✨💛💛君君⭐⭐星辰💛💛✨✨       ✨✨✨💛💛双向奔赴💛💛✨✨✨  ✨✨✨✨💛我爱秀子💛✨✨✨✨ ✨✨✨✨✨💛💛💛✨✨✨✨✨ ✨✨✨✨✨✨💛✨✨✨✨✨✨,516,loyal_fans,铁粉专属
150285114841827,5063833880365228,10,5063835666612976,2024-08-05 02:26:07,27,来自福建,稗子型号extraL,7745388225,女,188,47,看到了没有，确认过版权的，版权没有问题。恶意造谣的人拒不道歉，对方甚至在线也不引导粉丝，制止造谣的行为。小俊还要来保护我们宝宝我们想好好保护你的,1396,loyal_fans,铁粉专属
150285114841827,5063833880365228,10,5063850655220747,2024-08-05 03:25:41,47,来自陕西,Virgile123,2718031577,女,346,310,宝宝，你在百花奖的表演特别棒！一步一景，一招一式，一曲一调，都完美展现出仙意与浪漫！我们都超级爱听！所以，请不要自责，昨天的事情本就与你无关！星辰永远支持你！早点休息，君君！,1738,loyal_fans,铁粉专属
150285114841827,5063833880365228,10,5064041107818591,2024-08-05 16:02:28,264,来自北京,掉进狗粮里的喵,5747670312,女,911,184,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,12708,,默认
150285114841827,5063833880365228,10,5064303767717736,2024-08-06 09:26:11,44,来自浙江,芝士奶盖冰面包,7489935536,女,47,21,帅气小贾,393,loyal_fans,金粉专属
150285114841827,5063833880365228,10,5064044430236648,2024-08-05 16:15:40,52,来自湖南,深渊亦星_,7518190471,女,356,147,粉丝太吓人,653,,仓鼠骑狗狗
150285114841827,5063833880365228,10,5064038252022503,2024-08-05 15:51:07,34,来自湖北,月初叻_,7851796121,女,759,1523,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,5934,,默认
150285114841827,5063833880365228,10,5064084566049573,2024-08-05 18:55:08,65,来自辽宁,星岛觅猫,6464413027,女,357,1448,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,13953,,小鲸鱼
150285114841827,5063833880365228,10,5064054701556010,2024-08-05 16:56:28,98,来自上海,·深度月震·,7377387968,女,996,762,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,10682,,ISFP
150285114841827,5063833880365228,10,5064130985984073,2024-08-05 21:59:36,85,来自北京,LYY才不是懒羊羊,6155156784,女,264,13,相信你,392,loyal_fans,铁粉专属
150285114841827,5063833880365228,10,5064055032907591,2024-08-05 16:57:48,81,来自浙江,浅浅在窝里,3951867953,女,288,464,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂,6674,,
150285114841827,5063833880365228,10,5064100189046244,2024-08-05 19:57:14,53,来自贵州,月亮不睡我也睡_,6603450171,女,559,192,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,8854,,轻橙渐变
151109745856757,5063833880365228,11,5064038389649155,2024-08-05 15:51:40,43,来自湖北,月初叻_,7851796121,女,759,1523,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝！,5934,,默认
151109745856757,5063833880365228,11,5063863416651993,2024-08-05 04:16:23,230,来自广东,野生达摩,5974653447,女,522,149,君君晚安会好的，要相信善意永远比恶意多,7192,loyal_fans,铁粉专属
151109745856757,5063833880365228,11,5064054488175100,2024-08-05 16:55:38,137,来自广东,素绢不藏我,6521577986,女,43,0,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。@陈丽君_点绛唇,20599,,珍珠耳环少女
151109745856757,5063833880365228,11,5064054455141523,2024-08-05 16:55:30,170,来自山东,茶包吃口小猫,5402339673,女,322,659,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂,23019,,默认
151109745856757,5063833880365228,11,5063834013795697,2024-08-05 02:19:33,301,来自浙江,jingahye_o,5404033673,女,93,48,宝贝 你是最棒的,37,loyal_fans,铁粉专属
151109745856757,5063833880365228,11,5064041360527750,2024-08-05 16:03:28,147,来自湖北,月初叻_,7851796121,女,759,1523,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,5934,,默认
151109745856757,5063833880365228,11,5064055159525141,2024-08-05 16:58:18,59,来自辽宁,-月亮碎碎火-,6166327604,女,356,1140,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,46014,,默认
151109745856757,5063833880365228,11,5063834668892354,2024-08-05 02:22:08,147,来自江苏,伤心小椰子JiQAQ,7392481807,女,243,126,宝宝你好美早点休息晚安,911,loyal_fans,牛牛
151109745856757,5063833880365228,11,5064040345240818,2024-08-05 15:59:26,120,来自河南,北京时间二十点零七分,6021418204,男,671,50,你的粉丝好可怕,5960,,
151109745856757,5063833880365228,11,5064054953480714,2024-08-05 16:57:29,69,来自四川,哈尔的移动充电宝Li,7420326198,女,530,183,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,5999,,
151109745856757,5063833880365228,11,5064041307571389,2024-08-05 16:03:16,118,来自湖北,月初叻_,7851796121,女,759,1523,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,5934,,默认
151109745856757,5063833880365228,11,5064084691616676,2024-08-05 18:55:39,43,来自马来西亚,minminsecret,1813081373,女,645,1732,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢📢,35381,,默认
151109745856757,5063833880365228,11,5063839242780781,2024-08-05 02:40:19,34,来自北京,顶顶的妖精,6987316259,女,238,21,顶住压力，人红总会出现黑粉的，你会越来越好的，不要在意别人怎么说，做自己就好，你已经很优秀了！,179,loyal_fans,
151109745856757,5063833880365228,11,5063836669576390,2024-08-05 02:30:06,42,来自江苏,漠然-淡然,7007259210,女,161,60,给我去睡觉！！本来奔波就够累了~还要操心这些事情~挑事的没有心~晚安宝~全世界最好的陈丽君！！姐姐,507,loyal_fans,铁粉专属
151109745856757,5063833880365228,11,5063839718834596,2024-08-05 02:42:13,190,来自四川,桃星桃桃酱,7481541149,女,484,2241,优秀的歌曲欢迎他人的翻唱，只是作为文艺工作者必定是要有版权意识的，这是创作者的心血，在过去的两年里多次翻唱《光亮》却都没有标注原曲或者词曲作者，有必要提高相关意识。,5073,,nono狗普通款
151109745856757,5063833880365228,11,5064054462222093,2024-08-05 16:55:32,131,来自湖南,橘c叻_,6965630620,女,116,13,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》且擅自改名成《定风波》误导大众以为是传统越剧，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,190,,
151109745856757,5063833880365228,11,5064069776150696,2024-08-05 17:56:23,93,来自浙江,芝柿饱饱,6335218446,女,183,130,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,6587,,垂耳粉兔
151109745856757,5063833880365228,11,5064069900141829,2024-08-05 17:56:53,54,来自山东,一般通过红白,7345111612,女,212,30,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,406,,
151109745856757,5063833880365228,11,5064084574181339,2024-08-05 18:55:11,48,来自河南,哥把周深揣兜里_周深把哥踹窝里,7413958570,女,85,145,不要再狡辩了📢将《光亮》里🔥出圈的京剧戏腔改名《定风波》，模糊原唱并营销是越剧选段的是你，引导粉丝网暴原唱歌手的也是你，欢迎翻唱但坚决鄙视拿来主义，不要一边假惺惺道歉一边引导粉丝继续辱骂原唱歌手了📢📢,3481,,粽情一夏
151109745856757,5063833880365228,11,5064055854992886,2024-08-05 17:01:04,53,来自湖北,月初叻_,7851796121,女,759,1523,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,5934,,默认
149048163311665,5063833880365228,12,5064069790829855,2024-08-05 17:56:27,84,来自安徽,东游的旅人不说话,7272053594,女,598,517,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。,2570,,
149048163311665,5063833880365228,12,5064054433649147,2024-08-05 16:55:25,144,来自浙江,芝柿饱饱,6335218446,女,183,130,这两年您在其他平台多次演唱百万收藏大爆曲《光亮》戏腔不标明原曲甚至擅自改名成《定风波》，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对您喜爱的原唱歌手的人身攻击造谣辱骂。@陈丽君_点绛唇,6587,,垂耳粉兔
149048163311665,5063833880365228,12,5064040015465717,2024-08-05 15:58:08,157,来自江西,神神气气是星星_听反深代词版,5767643915,女,392,1161,陈女士营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，她的粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝,14681,,鸭子sr
